id,is_iceberg
5941774d,0.16920268535614014
4023181e,0.33576586842536926
b20200e4,0.8305906057357788
e7f018bb,0.9049532413482666
4371c8c3,0.13514573872089386
a8d9b1fd,0.982017457485199
29e7727e,0.02213510125875473
92a51ffb,0.9901538491249084
c769ac97,0.00027515814872458577
aee0547d,3.2640339213685365e-06
565b28ac,0.005178825929760933
e04e9775,0.944731593132019
8e8161d1,0.03656531870365143
4cf4d256,0.5828467607498169
139e5324,0.8193303346633911
f156976f,0.038882456719875336
68a117cc,0.4747682511806488
d9aa7a56,0.9325129985809326
9005b143,0.7841386795043945
5f6d3988,0.9004316926002502
9ad70954,0.02770076133310795
b9087b9e,0.20611034333705902
a39a1427,0.8979160189628601
82fbe8ed,0.0311184823513031
1fae4879,0.0010969620198011398
6dd8f13d,0.00011963382712565362
bbad5958,0.2685889005661011
54527583,0.5676252841949463
be8fa29c,0.4431355893611908
81a3328f,0.9412213563919067
1a3c0ab3,0.06120835617184639
4deeeb8b,0.872406005859375
ac6d5632,0.7970172166824341
472dadb5,0.7430955767631531
96093f95,0.9874188303947449
f5b4e3df,0.9565659761428833
e01a3c92,0.01582702063024044
001680af,0.5020550489425659
8e639f33,0.21749715507030487
a2c16612,0.8970287442207336
a6d76474,0.09096967428922653
19c47684,0.9095403552055359
015827b6,0.20154152810573578
7df7f7ce,0.267206072807312
0bbf1a3f,0.8087213039398193
636cfbb7,0.1854170709848404
7370030a,0.9985899329185486
43aa97ad,0.21278585493564606
ba2b5e63,0.8360642194747925
dfdd335b,0.885587215423584
e79b13dc,0.3280402421951294
dc32b195,0.7980520129203796
6d868590,0.6976699829101562
75fa59aa,0.7553471326828003
ffe50836,0.2525157630443573
a7bfd784,0.9652349352836609
b3d569e3,0.09215018153190613
6c538c5b,0.025636248290538788
5c7c15f4,0.8166831731796265
0b745139,0.8627526760101318
fd14608e,0.8517423868179321
f0bc8305,0.10526705533266068
a10ccb28,0.9547324776649475
543304c7,0.430772989988327
6c3a4078,4.1002986108651385e-06
9b73cc75,0.8060399889945984
5c6c71b1,0.21579597890377045
09ee9186,0.9548714756965637
207c35cf,0.7990689277648926
153c813e,0.7285304069519043
5605d58b,0.9697445034980774
642ca396,0.03783096373081207
d32d72c0,0.7432920336723328
16646a17,0.982382595539093
384074af,0.5128241777420044
69bf1e8c,0.5432283282279968
9e90a054,0.9340597987174988
89dbe7f7,0.9919997453689575
dbd27d22,0.9499229192733765
a2ea1561,0.6267863512039185
d63402af,0.23568637669086456
1ac8bb92,0.8723777532577515
8beffca5,0.7507919073104858
46741f3e,0.09753136336803436
e5ee6aa7,0.028940662741661072
5ecd892b,0.8867669701576233
69892166,0.541743278503418
2f725a81,0.7943537831306458
810abfe4,0.17223553359508514
e6f973e6,0.8386329412460327
c60a5c46,0.3233393430709839
c42b9e08,0.2266262024641037
c3f00c23,0.8319975733757019
5307fdb8,0.9322214722633362
3e4f005e,0.030332589522004128
4a4cc2e0,0.8858746886253357
9bdd88d1,1.6656678781146184e-05
0d832bed,0.02177255228161812
14a134fa,0.9287369847297668
78a41676,0.6569849252700806
0bd4658e,0.7029466032981873
4a311bb0,0.9040301442146301
