id,is_iceberg
5941774d,0.37295366916444705
4023181e,0.9970091677275934
b20200e4,0.022077180693523435
e7f018bb,0.9084573248606289
4371c8c3,0.8842097521287386
a8d9b1fd,0.6525227144888047
29e7727e,0.7155069316773449
92a51ffb,0.9804174234324228
c769ac97,0.002827241612461015
aee0547d,0.013367638584705114
565b28ac,0.023701596579457668
e04e9775,0.9642994367272592
8e8161d1,3.634395550226228e-05
4cf4d256,0.9959805226064293
139e5324,0.2937998639598565
f156976f,0.10852826920343511
68a117cc,0.9828535725635978
d9aa7a56,0.0953801831015062
9005b143,0.025374768966865795
5f6d3988,0.5920917684101726
9ad70954,0.5447482610480906
b9087b9e,0.11294708062091711
a39a1427,0.42724121468254006
82fbe8ed,0.6734466111631802
1fae4879,0.0001366465283204463
6dd8f13d,0.5620227756238093
bbad5958,0.029819255085011924
54527583,0.9982838419374552
be8fa29c,0.4955005262978139
81a3328f,0.9093395359745986
1a3c0ab3,2.0075688644463187e-10
4deeeb8b,0.11365259842493136
ac6d5632,0.9999998574444448
472dadb5,0.24185011522016733
96093f95,0.010512536135637091
f5b4e3df,0.10658952619776745
e01a3c92,0.03333831136002121
001680af,0.8226153506275665
8e639f33,0.22748607083621297
a2c16612,0.42806443762865193
a6d76474,0.911103674387264
19c47684,0.03814392932315345
015827b6,0.9617765630051928
7df7f7ce,0.8564695817072981
0bbf1a3f,0.11051222431633918
636cfbb7,0.7441434147363662
7370030a,0.4122490970428904
43aa97ad,0.16656812451046413
ba2b5e63,0.12530494412819346
dfdd335b,0.10464807017039131
e79b13dc,0.11960345704464194
dc32b195,0.9998573518641652
6d868590,0.44922299429198587
75fa59aa,0.07363756965592144
ffe50836,0.4371607087650262
a7bfd784,0.7902021225038992
b3d569e3,0.0032024379411956954
6c538c5b,0.17042986325752268
5c7c15f4,0.08213766139926225
0b745139,1.7739990371534342e-07
fd14608e,0.9995985780166843
f0bc8305,0.9999959066367061
a10ccb28,0.6121570448809696
543304c7,0.9905171183062333
6c3a4078,0.014723358150912552
9b73cc75,0.9999997803653439
5c6c71b1,0.001837278500789264
09ee9186,0.9999999611283457
207c35cf,0.5325661901398491
153c813e,0.0107998697973121
5605d58b,2.984319803649906e-06
642ca396,0.07088456885707742
d32d72c0,0.5010363170716093
16646a17,0.28582806658992366
384074af,0.99108498184696
69bf1e8c,0.2044022129433913
9e90a054,0.9999713273623088
89dbe7f7,0.5469249972089975
dbd27d22,0.0011228858385243642
a2ea1561,0.3201607290199472
d63402af,0.9857941550322609
1ac8bb92,0.08873674500192706
8beffca5,0.5559362145989899
46741f3e,0.9999967098437748
e5ee6aa7,0.004143387040276713
5ecd892b,0.584728296730461
69892166,0.001882425008800325
2f725a81,0.1286446200039732
810abfe4,7.466058540567616e-05
e6f973e6,0.009334336467012922
c60a5c46,0.4199191181169301
c42b9e08,0.5791866344652207
c3f00c23,0.9998668724218597
5307fdb8,0.5382254708180979
3e4f005e,0.016930797412369292
4a4cc2e0,0.21104459881425727
9bdd88d1,0.015810796593657403
0d832bed,0.4399387476452337
14a134fa,0.475570704544287
78a41676,0.011491932299075242
0bd4658e,0.35054325219934646
4a311bb0,0.000650190319806134
f939c817,0.9998381591261136
956adc4d,0.9480767272473715
f8a119f5,0.946724596675614
61faa1ad,0.000843358539428109
6725eb3e,0.2743134794709738
17b3a8fd,0.47438659785631626
49a88dfc,0.12390005000401727
2d6ec645,1.6059644321419613e-05
0d4d77ba,0.9999999869894389
3ee672a2,0.21645387805368357
738b41fd,0.12001231289105563
f7fb320d,0.9999999609321251
b42fad18,0.37247200986662604
4ab8b00a,0.530056533675636
f7870f2b,0.026944891133465612
4978666a,0.9999998114828761
f1b0d6c7,0.02110686743715479
5642407f,0.1115309014905745
36d4ff92,0.32740093209792026
4139aba2,0.22349609827567266
7585ce58,0.9999999441364413
33e25984,0.9474715708946544
ac46f3c9,0.0005232250237306636
fc34a5b8,0.6594592179878289
85c36a8f,0.9999999882354554
b2d8a426,0.5275855867486403
13ec60d1,0.7458344820384967
9d440f42,0.0002460627147940933
1c0a891e,0.20077354906349593
981c3bc3,0.9419336571103358
295604f4,0.1591890852198283
16ca16c3,0.6205482162407888
b4dda837,0.9062138777084596
88d088ef,0.017635307757029744
1b4fa160,0.18888403895748213
f371bd82,0.4027260556912653
b130a0b7,0.9266677358053582
ebf1de82,0.0008671902665967281
01e651c3,0.9519840021878591
51b1fecc,8.39131197913373e-06
fa635a31,0.8429727146186758
97b7d789,0.0542190666195719
2f598053,0.9576650189181781
c0e3e148,0.41581335351970294
cfa175a8,0.7117661056954526
3d7e09d8,0.0019359256289729232
44a13d1b,0.9292874593914483
c66b0948,0.9999300140814539
976a6d64,0.2673879279104976
8bbd8909,0.7665108194249982
522890fd,6.115987493186898e-06
f23a3b95,0.3534766309016773
680039dc,0.9993608507804965
93028e53,0.7348321077813333
22a16932,2.9490516669474854e-05
7d8126d2,0.8379754278294526
ba2ecd75,0.008583877199105541
8071bdd7,0.9550747589329238
96d5aeee,0.00207563837628934
154be68f,0.5072728243353053
d8c2bfe2,0.3919028613618478
f76d47b0,0.00010932651983809996
0e781ade,0.0013302536543512763
13cf6060,0.00355724862035031
cd99f710,0.9998974961954938
d10005bb,0.12947077315304986
3a31445f,0.25383690455235564
3157202d,0.48598298699178505
6ee64703,0.3672719963114349
e5de8685,0.047487129120271025
02cc70ba,0.09097597423346757
50984a87,0.28726218360411204
fa94957a,0.9789965093470977
eab406b4,0.8763486853823691
3ad39398,0.5538887494002656
9ecf3802,0.8736052569269853
6048ae7b,0.46793729559165
9dc68871,0.01786752222505196
13701465,0.882077254631154
8d8779f3,0.14793817064120304
0712f269,0.9999985066549403
722c2597,0.006177407894636454
478a2b08,0.9997567100818459
38f5fb41,0.5785193729179344
c52ad74d,0.9998808146570175
0c85fd09,0.13319659533943712
f1582cba,0.5107137756032895
ff836697,0.26946695684843414
ddfe4802,0.013928057355575018
3cef3bc7,0.12549083121883295
6a21542b,0.6393473790130227
150e23c4,0.3636410382584336
078c6d99,0.5923308435068906
1dcd1dc3,2.0360983626862075e-05
39967e45,0.9999999549482552
6b6333aa,2.7676614930751e-07
4ae61433,0.14775377086275562
f96362e0,0.042508841916472015
97a88aac,0.06332923941968212
427ae8ce,0.9494893319491349
209d4b15,0.7623763345614305
64b453bd,0.23604885815817828
0f5a484e,0.9992527745609949
5ac74969,0.6543011800002788
736ed43e,0.03479369419962997
8533795f,0.9820293279541473
f5b54fb6,0.4782637378162352
6eb4c041,0.48125173861333276
97afdf42,0.4079224757833595
1bb488db,0.09170402898213131
f132e44d,0.3921561600619229
d3c2f140,0.7753129718300852
1756794d,0.685096855647723
9efcc11f,0.2846886431904587
14c966cf,0.30119681525102576
59cfe4d1,0.9999999655012252
883151f4,0.034549243137211055
34c4c9ff,0.12172237755229282
70b4c2eb,0.14720212435091756
96a337d9,0.3662871419157514
7fe89ffa,0.5691633263913033
057c7a22,0.00044176566043369406
451cc057,3.46291671741317e-08
05076700,0.0033016963937444327
dc52f6c1,0.0009371799122546856
b03a59f9,0.01243545680089413
129ed4b0,0.9586791430688307
fb611563,0.6450332482512423
ac32e6f1,1.1710680336417241e-05
c05c5ab0,0.9999999748621651
3163d5ed,0.9999999800555126
02096ca4,0.04271544096917708
e92496c0,0.019960554015276428
1a9e2c50,0.8751074155492038
0864e334,0.9396812787845289
d976faeb,0.005561881024106263
1d7b342f,0.05408969760822955
281bc1ea,0.007580991876033603
bea9f0cf,0.9999999886094847
f4afa0e6,0.0005288049508428645
e1b5ef69,0.005253469747826457
b50539fd,0.1923133691573188
2a8c9c15,0.03270718014780936
157ebb0c,0.6797463563817419
247d3614,0.020220799523676
0c6cc0cb,0.0008758840076057332
aae88d39,0.990282776787917
0c77b464,0.4642333558606687
963cf5ea,1.257704180904935e-05
1b371d8b,0.9996796442672712
225bc00f,0.012892627384371252
bc0a4eec,0.05498666527247063
1099782e,0.09876229590691647
a18feadd,0.908623953476737
ad7f4932,0.9993898670071634
5f8f831e,0.04794181411407934
b5167c35,0.8536034990250061
0230b06d,0.5490244186069612
f8d7f7ba,0.21735536370651706
08bd1053,0.43510069725000433
58e4dc8c,0.023326519528037236
4793ce8e,0.9998086579528803
304caab4,0.0014711411375042081
f2ee6d7f,0.34718439530055756
e1f9c0e4,1.0835449628722844e-08
8e40401c,0.7369512266689506
5d9eaba2,0.9999999884450342
55e7562c,0.046105387363750854
9da6cb4b,0.13614550502209388
c3c1c8ec,0.6116457538195548
3b38698e,0.6714451093167415
6c9eb909,0.5760586784411762
482a3d1d,0.9998056329219654
0e9918f0,0.5491768726478705
ef894fd2,0.034850665417914484
4b82e7f7,0.8447637095746028
b9cdd7fb,0.0028302589010743818
94a496f4,0.9952530272520203
995eacae,0.00011491987268118723
41b02e58,0.8366781730167856
69f04617,0.8974477447572519
c889a03c,0.9814148917437195
91f98acf,0.9992915856725223
9135c19f,0.999075134183726
1f0e9c09,0.01860339551607833
260d6e8e,0.9971186735396627
46334397,0.27449493464380254
f34ddf31,0.07378361303857554
4d6177d7,0.9270598488312535
76a57270,0.9933523006354026
217b8cea,0.022423629504664727
9a45a566,0.9697196320526619
1b55c75e,0.001080383675734193
7bd92ec6,0.7375429807777197
6c409f41,0.9999931021563588
df3e48eb,0.6451171116692428
62723e57,0.7858975902125742
b8e627bf,0.007173148438593207
86bb5d85,0.018827091933921625
77e5034c,0.21521355405052567
607079e5,0.999999058478554
96879fb4,0.9995296391515706
6afe606d,0.04400527305098744
4129802f,0.13895215572378314
a42300ef,0.9999991511621129
1af842f5,0.18412249772453188
3fe57d78,0.6203963764124664
f4e60ed5,0.48159115704145555
68c8337b,0.9609634149683497
914ed5b5,0.6391573271603415
a6bb5987,0.845047778087337
c781c439,0.3006448447180082
47a1a25e,0.009622116572760192
80ea0713,0.3489300991067869
a9d001bc,0.6882867073882206
f94d098a,0.0048856085279236315
3e230e0e,0.5604320245540136
24afa485,3.980699323664896e-06
bc37db7f,0.987783006200808
83f99e4d,0.0011521527122811857
1a8d86f7,0.17843224697117116
38136419,0.9998840367324648
d393e637,0.01907455340753437
36902570,0.8586148552670223
327f7b25,0.6094519031494278
3f8543c6,0.95349160236971
a0d42a70,0.26369487021972726
e07ba430,0.9975761859602221
c6e53803,0.002024211742738306
fec4dad8,0.993568136830219
933fc5ba,0.011246812454696876
c27eda4e,0.6911225808968406
9b94d2c2,0.09507223335065401
a2dbdb31,0.9272719882696788
816258dd,0.03060999004277701
81f11218,0.9999921733790634
