id,is_iceberg
5941774d,0.2831074595451355
4023181e,0.1951746642589569
b20200e4,0.3634820580482483
e7f018bb,0.8124168515205383
4371c8c3,0.09974025934934616
a8d9b1fd,0.7730741500854492
29e7727e,0.008144615218043327
92a51ffb,0.9878948330879211
c769ac97,0.0012810967164114118
aee0547d,0.00016847161168698221
565b28ac,0.0019419090822339058
e04e9775,0.7643997073173523
8e8161d1,0.0009490547818131745
4cf4d256,0.25241246819496155
139e5324,0.6750348806381226
f156976f,0.0016581512754783034
68a117cc,0.3295990526676178
d9aa7a56,0.6432954668998718
9005b143,0.15787571668624878
5f6d3988,0.7218228578567505
9ad70954,0.019080519676208496
b9087b9e,0.15342111885547638
a39a1427,0.21973641216754913
82fbe8ed,0.016916492953896523
1fae4879,0.0018278575735166669
6dd8f13d,0.0005725558730773628
bbad5958,0.0553760826587677
54527583,0.16242465376853943
be8fa29c,0.1859210729598999
81a3328f,0.8119457960128784
1a3c0ab3,0.011718959547579288
4deeeb8b,0.2352278232574463
ac6d5632,0.18814890086650848
472dadb5,0.20658619701862335
96093f95,0.9653676748275757
f5b4e3df,0.9356907606124878
e01a3c92,0.011040641926229
001680af,0.1539526730775833
8e639f33,0.5843051075935364
a2c16612,0.7867302298545837
a6d76474,0.0811881572008133
19c47684,0.3392900824546814
015827b6,0.1468416154384613
7df7f7ce,0.1692543476819992
0bbf1a3f,0.28103721141815186
636cfbb7,0.1419430673122406
7370030a,0.9975320100784302
43aa97ad,0.11748245358467102
ba2b5e63,0.6756948232650757
dfdd335b,0.6253147721290588
e79b13dc,0.2873798608779907
dc32b195,0.16119104623794556
6d868590,0.5920825600624084
75fa59aa,0.45461273193359375
ffe50836,0.1603015512228012
a7bfd784,0.917212963104248
b3d569e3,0.050704002380371094
6c538c5b,0.008574048057198524
5c7c15f4,0.2034713327884674
0b745139,0.36086151003837585
fd14608e,0.4846020042896271
f0bc8305,0.14827682077884674
a10ccb28,0.9348944425582886
543304c7,0.1498454362154007
6c3a4078,0.00040576502215117216
9b73cc75,0.6213871836662292
5c6c71b1,0.08172561973333359
09ee9186,0.2339382916688919
207c35cf,0.5021427869796753
153c813e,0.3166283667087555
5605d58b,0.5282681584358215
642ca396,0.0031048066448420286
d32d72c0,0.6918917298316956
16646a17,0.9509599804878235
384074af,0.15668360888957977
69bf1e8c,0.22466649115085602
9e90a054,0.7691553235054016
89dbe7f7,0.9736860394477844
dbd27d22,0.7135080099105835
a2ea1561,0.13486140966415405
d63402af,0.1449124664068222
1ac8bb92,0.8694247603416443
8beffca5,0.203180193901062
46741f3e,0.10625828802585602
